,acchr,dayofweek,accmon,accday,num
21121,2,1,4,24,1
21122,22,4,6,1,1
21123,3,1,6,19,1
21124,2,7,8,27,1
21145,3,5,2,10,1
21147,1,1,4,17,1
21148,1,7,5,14,1
21149,3,1,6,5,1
21151,2,7,7,16,1
21152,2,1,7,17,1
21155,0,7,7,23,1
21156,4,1,8,7,1
21158,2,1,8,14,1
21160,1,6,8,19,1
21161,12,7,8,27,1
21163,21,1,9,4,1
21164,16,4,11,9,1
21166,4,7,11,19,1
21167,4,5,11,24,1
21170,23,5,12,1,1
21176,2,1,2,27,1
21177,22,2,2,28,1
21178,2,7,3,5,1
21179,0,1,4,10,1
21181,22,5,5,19,1
21183,10,7,6,11,1
21185,99,3,6,21,1
21189,18,7,7,9,1
21191,22,7,7,23,1
21192,22,7,7,30,1
21196,2,6,7,1,1
21199,0,7,9,17,1
21201,21,7,9,24,1
21202,2,1,9,25,1
21203,99,5,9,1,1
21205,1,4,11,16,1
21207,3,6,12,16,1
21208,12,2,12,26,1
21209,22,7,2,5,1
21211,21,2,3,28,1
21212,20,1,6,5,1
21214,0,6,6,24,1
21215,15,2,8,22,1
21217,0,3,7,19,1
21223,21,6,2,4,1
21228,1,4,7,13,1
21232,2,1,8,7,1
21234,0,3,7,26,1
21237,23,1,8,28,1
21247,1,5,12,1,1
21249,4,7,12,17,1
21251,23,6,12,2,1
21252,0,4,8,3,1
21253,5,7,7,16,1
21254,2,7,4,9,1
21255,0,1,9,18,1
21258,3,7,12,24,1
21259,1,1,6,12,1
21260,21,4,2,23,1
21277,5,7,3,5,1
21302,8,7,8,13,1
21319,18,4,5,25,1
21324,1,7,7,16,1
21326,19,2,7,25,1
21327,0,7,7,30,1
21328,19,7,9,10,1
21336,16,4,11,23,1
21337,22,6,11,25,1
21338,2,3,12,6,1
21351,1,3,6,21,1
21362,2,2,2,7,1
21366,23,5,2,24,1
21367,21,3,2,15,1
21369,23,7,2,12,1
21371,4,1,4,10,1
21372,4,1,4,24,1
21373,1,7,4,9,1
21377,23,6,5,20,1
21378,0,6,4,1,1
21380,1,1,5,29,1
21383,22,3,6,21,1
21386,0,1,6,26,1
21388,3,1,6,26,1
21389,23,5,8,4,1
21391,5,1,8,28,1
21394,23,3,8,16,1
21398,0,2,10,17,1
21399,1,5,11,17,1
21402,5,1,12,18,1
21437,0,1,3,27,1
21438,1,5,5,26,1
21457,1,5,6,16,1
21475,7,3,3,29,1
21476,20,6,4,1,1
21477,19,6,1,14,1
21480,1,2,1,24,1
21482,19,1,2,13,1
21483,3,1,3,6,1
21486,3,7,4,2,1
21487,4,1,4,24,1
21488,1,7,3,26,1
21489,3,1,2,27,1
