,acchr,dayofweek,accmon,accday,num
11555,14,1,8,21,1
11559,5,4,9,21,1
11563,17,3,8,16,1
11565,12,6,9,23,1
11569,11,2,10,17,1
11574,8,3,10,11,1
11580,11,7,10,29,1
11584,10,5,12,1,1
11591,18,7,11,19,1
11594,6,3,11,22,1
11595,7,6,11,25,1
11607,19,7,9,24,1
11620,11,2,2,7,1
11626,17,4,2,23,1
11627,17,2,3,28,1
11628,8,4,4,6,1
11630,17,1,4,3,1
11638,3,6,5,20,1
11643,10,3,5,31,1
11645,11,4,6,1,1
11669,17,5,7,21,1
11677,17,3,8,9,1
11678,12,3,8,9,1
11684,13,6,8,19,1
11690,12,1,9,18,1
11704,7,7,11,12,1
11713,13,4,12,21,1
11714,7,3,12,27,1
11717,13,4,11,2,1
11726,21,2,4,11,1
11733,7,5,9,8,1
11786,2,1,1,30,1
11794,6,4,2,16,1
11799,15,3,3,15,1
11802,13,6,3,18,1
11803,6,5,3,31,1
11809,16,4,4,13,1
11827,18,4,6,1,1
11837,22,4,7,13,1
11838,14,6,7,15,1
11839,3,1,7,24,1
11842,10,3,8,2,1
11846,17,6,8,26,1
11852,9,3,9,6,1
11869,15,1,10,23,1
11876,16,3,11,15,1
11883,9,5,12,8,1
11884,8,6,12,16,1
11886,7,2,12,12,1
11937,20,5,8,4,1
11954,2,1,10,23,1
11957,7,5,11,10,1
11967,17,5,12,8,1
11981,20,7,10,15,1
12015,18,7,1,1,1
12045,12,1,7,31,1
12053,17,3,11,15,1
12063,9,4,11,30,1
12075,6,5,12,8,1
12122,7,6,1,21,1
12127,9,7,2,12,1
12150,9,3,5,3,1
12152,6,2,5,9,1
12177,18,7,8,13,1
12179,13,1,8,14,1
12180,17,3,8,16,1
12194,0,6,9,23,1
12206,20,6,10,28,1
12212,13,7,11,12,1
12223,13,2,12,19,1
12224,14,2,12,19,1
12271,7,2,10,24,1
12280,8,5,10,6,1
12287,11,6,10,21,1
12293,7,2,1,31,1
12299,21,3,3,22,1
12302,10,5,4,7,1
12306,21,6,5,13,1
12311,16,1,7,17,1
12315,3,7,8,13,1
12319,8,5,9,22,1
12320,10,1,10,2,1
12322,8,6,10,7,1
12329,12,6,11,11,1
12330,12,2,12,12,1
12334,10,2,1,10,1
12347,13,3,3,1,1
12354,10,2,4,11,1
12357,10,6,4,8,1
12360,10,5,4,21,1
12361,21,7,4,9,1
12370,17,6,4,1,1
12407,6,7,9,17,1
12409,13,7,10,8,1
12430,9,4,11,16,1
12431,20,3,10,4,1
12492,99,6,4,22,1
12501,21,5,6,16,1
12502,15,4,6,22,1
12519,12,2,10,31,1
12527,12,6,1,7,1
12540,10,7,5,21,1
12578,15,3,6,21,1
12597,15,3,1,4,1
12604,16,6,3,18,1
12622,12,3,5,24,1
12636,8,2,5,23,1
