,acchr,dayofweek,accmon,accday,num
14986,17,2,11,28,1
14989,20,3,11,8,1
14991,21,1,10,30,1
14993,15,5,11,3,1
14994,16,2,8,15,1
14996,7,2,10,31,1
15002,7,2,10,10,1
15006,13,4,12,7,1
15013,12,4,10,26,1
15020,17,3,12,13,1
15021,15,6,12,23,1
15024,17,4,11,9,1
15035,12,2,12,26,1
15051,18,1,11,27,1
15052,5,5,12,8,1
15053,10,4,11,2,1
15054,11,1,11,27,1
15055,16,4,11,30,1
15058,22,3,12,13,1
15062,19,4,10,26,1
15068,11,6,12,30,1
15076,10,4,12,21,1
15079,13,1,12,18,1
15080,11,4,12,14,1
15083,8,4,10,26,1
15087,17,6,10,14,1
15089,14,7,10,15,1
15094,10,6,7,22,1
15098,7,3,3,1,1
15099,14,4,3,2,1
15101,15,2,3,14,1
